date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:39:46	1167877/1167877	---M--	200	added ('OK')	application/pdf	etag:%2211d205-5a4350a50fd88%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Y4-Summer-Block-1-WO4-Order-decimals-2020.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Y4-Summer-Block-1-WO4-Order-decimals-2020.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:46	873501/873501	---M--	200	added ('OK')	application/pdf	etag:%22d541d-5a4350a829477%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Y4-Summer-Block-1-WO5-Round-decimals-2020.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Y4-Summer-Block-1-WO5-Round-decimals-2020.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:46	1069434/1069434	---M--	200	added ('OK')	application/pdf	etag:%2210517a-5a4350ac1bfdb%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Y4-Summer-Block-1-WO6-Halves-and-quarters-2020.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Y4-Summer-Block-1-WO6-Halves-and-quarters-2020.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:46	219092/219092	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22357d4-5a4347b7c0685%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Week-4-Learning-Project-Y5-6.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Week-4-Learning-Project-Y5-6.docx	(from https://springvaleprimary.org/curriculum/)
02:39:46	276496/276496	---M--	200	added ('OK')	application/pdf	etag:%2243810-5a4347b4de4fa%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Week-4-Learning-Project-Y5-6.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Week-4-Learning-Project-Y5-6.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:47	40893/40893	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%229fbd-5a4347a8e3ff2%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Y6-Update-24.04.20.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Y6-Update-24.04.20.docx	(from https://springvaleprimary.org/curriculum/)
02:39:47	132131/132131	---M--	200	added ('OK')	application/pdf	etag:%2220423-5a4347a608691%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Y6-Update-24.04.20.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Y6-Update-24.04.20.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:47	7243743/7243743	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%226e87df-5a3a8caeb6fdb%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Week-3-Learning-Project-Nursery.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Week-3-Learning-Project-Nursery.docx	(from https://springvaleprimary.org/curriculum/)
02:39:48	256697/256697	---M--	200	added ('OK')	application/pdf	etag:%223eab9-5a3a8cb1b7328%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Week-3-Learning-Project-Nursery.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Week-3-Learning-Project-Nursery.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:48	7230021/7230021	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%226e5245-5a3a8ce6a1572%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Week-3-Learning-Project-F2.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Week-3-Learning-Project-F2.docx	(from https://springvaleprimary.org/curriculum/)
02:39:48	199841/199841	---M--	200	added ('OK')	application/pdf	etag:%2230ca1-5a3a8cf8f3242%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Week-3-Learning-Project-F2.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Week-3-Learning-Project-F2.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:48	259049/259049	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%223f3e9-5a3a8f6811785%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Week-3-Learning-project-KS1.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Week-3-Learning-project-KS1.docx	(from https://springvaleprimary.org/curriculum/)
02:39:48	285046/285046	---M--	200	added ('OK')	application/pdf	etag:%2245976-5a3a8f62ed977%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Week-3-Learning-project-KS1.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Week-3-Learning-project-KS1.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:48	780288/780288	---M--	200	added ('OK')	application/msword	etag:%22be800-5a3a904d36a27%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Week-3-Y3-4.doc	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Week-3-Y3-4.doc	(from https://springvaleprimary.org/curriculum/)
02:39:49	425303/425303	---M--	200	added ('OK')	application/pdf	etag:%2267d57-5a3a9069e89b1%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Week-3-Y3-4.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Week-3-Y3-4.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:49	1446262/1446262	---M--	200	added ('OK')	application/pdf	etag:%22161176-5a3a900f6378f%22	https://springvaleprimary.org/wp-content/uploads/2020/04/KS2-Saint-Georges-Day-Maths-Challenge-Cards.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/KS2-Saint-Georges-Day-Maths-Challenge-Cards.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:49	788674/788674	---M--	200	added ('OK')	application/pdf	etag:%22c08c2-5a3a9013025d8%22	https://springvaleprimary.org/wp-content/uploads/2020/04/england-flag.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/england-flag.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:49	404267/404267	---M--	200	added ('OK')	application/pdf	etag:%2262b2b-5a3a9016c5e0c%22	https://springvaleprimary.org/wp-content/uploads/2020/04/st-georges-day-.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/st-georges-day-.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:50	1314033/1314033	---M--	200	added ('OK')	application/pdf	etag:%22140cf1-5a3a901a40269%22	https://springvaleprimary.org/wp-content/uploads/2020/04/dragon-wanted-poster.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/dragon-wanted-poster.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:50	100919/100919	---M--	200	added ('OK')	application/pdf	etag:%2218a37-5a3a901d77b1a%22	https://springvaleprimary.org/wp-content/uploads/2020/04/KS2-Saint-Georges-Day-Saint-George-Biography-Writing-Frame-Differentiated-Activity-Sheets.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/KS2-Saint-Georges-Day-Saint-George-Biography-Writing-Frame-Differentiated-Activity-Sheets.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:50	1096415/1096415	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%2210badf-5a3a8fe2edfa5%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Week-3-Learning-Project-Y5-6.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Week-3-Learning-Project-Y5-6.docx	(from https://springvaleprimary.org/curriculum/)
02:39:50	547285/547285	---M--	200	added ('OK')	application/pdf	etag:%22859d5-5a3a8ff63a6c1%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Week-3-Learning-Project-Y5-6.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Week-3-Learning-Project-Y5-6.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:50	191672/191672	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%222ecb8-5a3a8fa2fc069%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Y6-Update-Letter-19.04.20.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Y6-Update-Letter-19.04.20.docx	(from https://springvaleprimary.org/curriculum/)
02:39:51	350985/350985	---M--	200	added ('OK')	application/pdf	etag:%2255b09-5a3a8fbbc50ce%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Y6-Update-Letter-19.04.20.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Y6-Update-Letter-19.04.20.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:51	366424/366424	---M--	200	added ('OK')	application/pdf	etag:%2259758-5a3a9072544d9%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Home-Learning-Spanish-20.4.20.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Home-Learning-Spanish-20.4.20.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:51	156612/156612	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22263c4-5a3a906e27d01%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Home-Learning-Spanish-20.4.20.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Home-Learning-Spanish-20.4.20.docx	(from https://springvaleprimary.org/curriculum/)
02:39:51	15375/15375	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%223c0f-5a457c80f2370%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Punctuation-pathway-year-1.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Punctuation-pathway-year-1.docx	(from https://springvaleprimary.org/curriculum/)
02:39:52	15864/15864	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%223df8-5a457c841d8d2%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Punctuation-pathway-year-2.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Punctuation-pathway-year-2.docx	(from https://springvaleprimary.org/curriculum/)
02:39:52	15162/15162	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%223b3a-5a457c8705582%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Punctuation-pathway-year-3.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Punctuation-pathway-year-3.docx	(from https://springvaleprimary.org/curriculum/)
02:39:52	15643/15643	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%223d1b-5a457c8949915%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Punctuation-pathway-year-4.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Punctuation-pathway-year-4.docx	(from https://springvaleprimary.org/curriculum/)
02:39:52	17010/17010	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%224272-5a457c8c4ea81%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Punctuation-pathway-year-5.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Punctuation-pathway-year-5.docx	(from https://springvaleprimary.org/curriculum/)
02:39:53	17920/17920	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%224600-5a457c8e9481f%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Punctuation-pathway-year-6.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Punctuation-pathway-year-6.docx	(from https://springvaleprimary.org/curriculum/)
02:39:53	13139/13139	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%223353-5a457c90d1684%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Useful-Tips-to-Help-with-Spelling-ks1.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Useful-Tips-to-Help-with-Spelling-ks1.docx	(from https://springvaleprimary.org/curriculum/)
02:39:53	13602/13602	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%223522-5a457c9314d12%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Useful-Tips-to-Help-with-Spelling-ks2.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Useful-Tips-to-Help-with-Spelling-ks2.docx	(from https://springvaleprimary.org/curriculum/)
02:39:53	13816/13816	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%2235f8-5a457c9a1f55a%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Yr-1-KPI-targets.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Yr-1-KPI-targets.docx	(from https://springvaleprimary.org/curriculum/)
02:39:53	14088/14088	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%223708-5a457c9c582a5%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Yr-2-KPI-targets.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Yr-2-KPI-targets.docx	(from https://springvaleprimary.org/curriculum/)
02:39:54	13698/13698	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%223582-5a457c9e9b933%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Yr-3-KPI-targets.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Yr-3-KPI-targets.docx	(from https://springvaleprimary.org/curriculum/)
02:39:54	13436/13436	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22347c-5a457c955f8cf%22	https://springvaleprimary.org/wp-content/uploads/2020/04/y-4-KPI-statements.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/y-4-KPI-statements.docx	(from https://springvaleprimary.org/curriculum/)
02:39:54	13629/13629	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22353d-5a457c97dd8d7%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Y-5-KPI-Targets.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Y-5-KPI-Targets.docx	(from https://springvaleprimary.org/curriculum/)
02:39:54	14336/14336	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%223800-5a457ca0e30db%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Yr-6-KPI-targets.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Yr-6-KPI-targets.docx	(from https://springvaleprimary.org/curriculum/)
02:39:55	245475/245475	---M--	200	added ('OK')	application/pdf	etag:%223bee3-5a453b4a2e784%22	https://springvaleprimary.org/wp-content/uploads/2020/04/PE-activities.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/PE-activities.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:55	945613/945613	---M--	200	added ('OK')	application/pdf	etag:%22e6dcd-5a453e1571c84%22	https://springvaleprimary.org/wp-content/uploads/2020/04/PE-Parent-Family-Pack.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/PE-Parent-Family-Pack.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:55	498337/498337	---M--	200	added ('OK')	application/pdf	etag:%2279aa1-5a453e3343d4c%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Healthy-Minds-BeatTheBoredomSheff-Guidance-for-Parents-and-Carers.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Healthy-Minds-BeatTheBoredomSheff-Guidance-for-Parents-and-Carers.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:55	556752/556752	---M--	200	added ('OK')	application/pdf	etag:%2287ed0-5a453e3727e52%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Healthy-Minds-BeatTheBoredomSheff-Guidance-for-School-Staff.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Healthy-Minds-BeatTheBoredomSheff-Guidance-for-School-Staff.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:55	1976464/1976464	---M--	200	added ('OK')	application/pdf	etag:%221e2890-5a453e3022429%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Healthy-Minds-BeatTheBoredomSheff-Planner.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Healthy-Minds-BeatTheBoredomSheff-Planner.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:56	1931888/1931888	---M--	200	added ('OK')	application/pdf	etag:%221d7a70-5a2b8de933c6c%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Easter-holiday-activity-booklet-2020.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Easter-holiday-activity-booklet-2020.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:56	1659111/1659111	---M--	200	added ('OK')	application/pdf	etag:%221950e7-5a29e6a73ecae%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Ideas-for-the-Easter-holidays-Springvale.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Ideas-for-the-Easter-holidays-Springvale.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:56	56715/56715	---M--	200	added ('OK')	application/pdf	etag:%22dd8b-5a2c561a87920%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Spanish-Websites-and-Ideas.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Spanish-Websites-and-Ideas.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:56	111302/111302	---M--	200	added ('OK')	application/pdf	etag:%221b2c6-5a267713d82dc%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Daily-Live-Activities.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Daily-Live-Activities.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:56	19157/19157	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%224ad5-5a26771818331%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Primary-resources-links.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Primary-resources-links.docx	(from https://springvaleprimary.org/curriculum/)
02:39:57	1113993/1113993	---M--	200	added ('OK')	application/pdf	etag:%2210ff89-5a267709b50ab%22	https://springvaleprimary.org/wp-content/uploads/2020/04/cco-childrens-guide-to-coronavirus.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/cco-childrens-guide-to-coronavirus.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:57	682053/682053	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22a6845-5a1dccfcc1ac2%22	https://springvaleprimary.org/wp-content/uploads/2020/03/Week-2-Learning-Project-Nursery.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/Week-2-Learning-Project-Nursery.docx	(from https://springvaleprimary.org/curriculum/)
02:39:57	688623/688623	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22a81ef-5a1dcd094b362%22	https://springvaleprimary.org/wp-content/uploads/2020/03/Week-2-Learning-Project-EYFS.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/Week-2-Learning-Project-EYFS.docx	(from https://springvaleprimary.org/curriculum/)
02:39:57	150783/150783	---M--	200	added ('OK')	application/pdf	etag:%2224cff-5a2c55e37ea32%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Week-2-Learning-Project-EYFS.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Week-2-Learning-Project-EYFS.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:57	180552/180552	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%222c148-5a1dcd0e56ad3%22	https://springvaleprimary.org/wp-content/uploads/2020/03/Week-2-Learning-Project-KS1-1-Deborah-Royston.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/Week-2-Learning-Project-KS1-1-Deborah-Royston.docx	(from https://springvaleprimary.org/curriculum/)
02:39:58	441344/441344	---M--	200	added ('OK')	application/msword	etag:%226bc00-5a1dcd385cd12%22	https://springvaleprimary.org/wp-content/uploads/2020/03/Week-2-Y3-4-Project.doc	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/Week-2-Y3-4-Project.doc	(from https://springvaleprimary.org/curriculum/)
02:39:58	65855/65855	---M--	200	added ('OK')	application/pdf	etag:%221013f-5a1dcd3ba4a2b%22	https://springvaleprimary.org/wp-content/uploads/2020/03/Exception-word-list-1.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/Exception-word-list-1.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:58	4470930/4470930	---M--	200	added ('OK')	application/pdf	etag:%22443892-5a1dcd40c471f%22	https://springvaleprimary.org/wp-content/uploads/2020/03/bears-comprehension.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/bears-comprehension.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:58	19379/19379	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%224bb3-5a1dcd011e2ce%22	https://springvaleprimary.org/wp-content/uploads/2020/03/week-2-Year-5-and-6-home-learning.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/week-2-Year-5-and-6-home-learning.docx	(from https://springvaleprimary.org/curriculum/)
02:39:59	16779/16779	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22418b-5a1dcf3604f8f%22	https://springvaleprimary.org/wp-content/uploads/2020/03/Letter-and-Update-for-Y6-27.3.20.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/Letter-and-Update-for-Y6-27.3.20.docx	(from https://springvaleprimary.org/curriculum/)
02:39:59	409069/409069	---M--	200	added ('OK')	application/pdf	etag:%2263ded-5a1dcf2889bdd%22	https://springvaleprimary.org/wp-content/uploads/2020/03/ArithmeticPaper1-1.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/ArithmeticPaper1-1.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:59	412792/412792	---M--	200	added ('OK')	application/pdf	etag:%2264c78-5a1dcf2bddc44%22	https://springvaleprimary.org/wp-content/uploads/2020/03/ArithmeticPaper2-1.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/ArithmeticPaper2-1.pdf	(from https://springvaleprimary.org/curriculum/)
02:39:59	409087/409087	---M--	200	added ('OK')	application/pdf	etag:%2263dff-5a1dcf2ec65f9%22	https://springvaleprimary.org/wp-content/uploads/2020/03/ArithmeticPaper3-1.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/ArithmeticPaper3-1.pdf	(from https://springvaleprimary.org/curriculum/)
02:40:00	408470/408470	---M--	200	added ('OK')	application/pdf	etag:%2263b96-5a1dcf3134197%22	https://springvaleprimary.org/wp-content/uploads/2020/03/ArithmeticPaper4-1.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/ArithmeticPaper4-1.pdf	(from https://springvaleprimary.org/curriculum/)
02:40:00	407859/407859	---M--	200	added ('OK')	application/pdf	etag:%2263933-5a1dcf33b3ba8%22	https://springvaleprimary.org/wp-content/uploads/2020/03/ArithmeticPaper5-1.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/ArithmeticPaper5-1.pdf	(from https://springvaleprimary.org/curriculum/)
02:40:00	1349923/1349923	---M--	200	added ('OK')	application/pdf	etag:%22149923-5a1dcdfdfc8f4%22	https://springvaleprimary.org/wp-content/uploads/2020/03/Air-Balloon-Challenge.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/Air-Balloon-Challenge.pdf	(from https://springvaleprimary.org/curriculum/)
02:40:00	1037150/1037150	---M--	200	added ('OK')	application/pdf	etag:%22fd35e-5a1dce00bc7a2%22	https://springvaleprimary.org/wp-content/uploads/2020/03/Around-the-World-Challenge.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/Around-the-World-Challenge.pdf	(from https://springvaleprimary.org/curriculum/)
02:40:01	993674/993674	---M--	200	added ('OK')	application/pdf	etag:%22f298a-5a1dce0382e7b%22	https://springvaleprimary.org/wp-content/uploads/2020/03/Bean-Bag-Throw-Challenge.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/Bean-Bag-Throw-Challenge.pdf	(from https://springvaleprimary.org/curriculum/)
02:40:01	1084245/1084245	---M--	200	added ('OK')	application/pdf	etag:%22108b55-5a1dce0623e63%22	https://springvaleprimary.org/wp-content/uploads/2020/03/Climb-the-Mountain-Challenge.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/Climb-the-Mountain-Challenge.pdf	(from https://springvaleprimary.org/curriculum/)
02:40:02	1042971/1042971	---M--	200	added ('OK')	application/pdf	etag:%22fea1b-5a1dce152de19%22	https://springvaleprimary.org/wp-content/uploads/2020/03/Skipping-Challenge.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/Skipping-Challenge.pdf	(from https://springvaleprimary.org/curriculum/)
02:40:03	21416/21416	---M--	200	added ('OK')	image/jpeg	etag:%22532ec99c60b6ec31%22	https://i2.wp.com/springvaleprimary.org/wp-content/uploads/2020/03/MVIMG_20200327_104922-1.jpg?resize=104%2C139&ssl=1	C:/My%20Web%20Sites/Website/i2.wp.com/springvaleprimary.org/wp-content/uploads/2020/03/MVIMG_20200327_104922-15792.jpg	(from https://springvaleprimary.org/curriculum/)
02:40:04	77034/77034	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%2212cea-5a1742067f2d8%22	https://springvaleprimary.org/wp-content/uploads/2020/03/Week-1-Learning-Project-Nursery.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/Week-1-Learning-Project-Nursery.docx	(from https://springvaleprimary.org/curriculum/)
02:40:04	312525/312525	---M--	200	added ('OK')	application/pdf	etag:%224c4cd-5a2c55fd5505b%22	https://springvaleprimary.org/wp-content/uploads/2020/04/Week-1-Learning-Project-EYFS.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/04/Week-1-Learning-Project-EYFS.pdf	(from https://springvaleprimary.org/curriculum/)
02:40:04	343129/343129	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%2253c59-5a174209ff25a%22	https://springvaleprimary.org/wp-content/uploads/2020/03/Week-1-Learning-Project-EYFS.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/Week-1-Learning-Project-EYFS.docx	(from https://springvaleprimary.org/curriculum/)
02:40:05	301437/301437	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%224997d-5a174202f3008%22	https://springvaleprimary.org/wp-content/uploads/2020/03/Week-1-Learning-Project-KS1.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/03/Week-1-Learning-Project-KS1.docx	(from https://springvaleprimary.org/curriculum/)
